customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06466,Male,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.53,837.96,No
CUST-06467,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,373.85,No
CUST-06468,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),86.11,2132.34,Yes
CUST-06469,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.65,564.02,No
CUST-06470,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,55.73,2049.17,No
CUST-06471,Female,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.64,1103.5,No
CUST-06472,Male,1,No,Yes,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.69,3199.65,Yes
CUST-06473,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,77.38,4122.54,No
CUST-06474,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.54,1131.74,Yes
CUST-06475,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.32,5006.21,No
CUST-06476,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.37,2427.63,No
CUST-06477,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.54,3851.39,No
CUST-06478,Male,1,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,582.69,No
CUST-06479,Male,0,No,No,18,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.07,1253.49,Yes
CUST-06480,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.99,1009.49,No
CUST-06481,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.21,68.05,Yes
CUST-06482,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.27,626.5,No
CUST-06483,Male,1,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.67,2088.92,Yes
CUST-06484,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,66.31,1612.8,No
CUST-06485,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.79,2345.89,No
CUST-06486,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,80.97,560.24,Yes
CUST-06487,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.75,1745.29,No
CUST-06488,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,68.41,596.91,Yes
CUST-06489,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,72.08,2379.52,No
CUST-06490,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,75.29,2056.76,No
CUST-06491,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,85.41,4542.12,No
CUST-06492,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,80.12,1567.18,Yes
CUST-06493,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.13,2297.55,No
CUST-06494,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,428.0,No
CUST-06495,Male,1,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.05,706.13,No
CUST-06496,Female,1,No,No,12,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,61.14,757.35,No
CUST-06497,Male,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,430.33,No
CUST-06498,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.5,2017.96,Yes
CUST-06499,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.6,2471.23,No
CUST-06500,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),76.33,1710.12,No
CUST-06501,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.91,1387.14,Yes
CUST-06502,Male,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1290.83,No
CUST-06503,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.87,3199.41,No
CUST-06504,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,58.7,1110.75,No
CUST-06505,Male,1,No,No,37,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.74,2296.48,No
CUST-06506,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.97,2791.54,No
CUST-06507,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.56,2108.75,Yes
CUST-06508,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.01,2916.06,Yes
CUST-06509,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,53.08,1306.13,No
CUST-06510,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.39,4742.73,No
CUST-06511,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,78.62,301.32,No
CUST-06512,Female,1,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.12,1023.84,Yes
CUST-06513,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),50.12,834.81,No
CUST-06514,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.07,3835.47,No
CUST-06515,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),85.47,2730.68,No
CUST-06516,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.86,1014.92,No
CUST-06517,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.35,2258.08,No
CUST-06518,Male,0,No,Yes,4,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49.82,173.07,Yes
CUST-06519,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.96,457.25,Yes
CUST-06520,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.39,402.53,No
CUST-06521,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),74.96,686.47,Yes
CUST-06522,Male,1,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,63.69,2671.66,No
CUST-06523,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.77,2607.97,No
CUST-06524,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.49,1404.07,No
CUST-06525,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.18,3471.34,No
CUST-06526,Male,1,No,No,58,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.08,3892.29,Yes
CUST-06527,Female,1,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),76.98,690.13,Yes
CUST-06528,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.82,3323.64,No
CUST-06529,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.75,230.24,No
CUST-06530,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,276.6,No
CUST-06531,Male,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.44,1684.33,No
CUST-06532,Male,1,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.81,600.46,No
CUST-06533,Male,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,309.46,No
CUST-06534,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.97,946.08,No
CUST-06535,Male,0,No,No,47,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),60.1,2845.23,No
CUST-06536,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,79.84,2210.16,No
CUST-06537,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,52.71,884.13,No
CUST-06538,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.93,2260.29,No
CUST-06539,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),72.36,2834.83,No
CUST-06540,Female,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.83,612.23,No
CUST-06541,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1274.94,No
CUST-06542,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,52.52,1604.97,No
CUST-06543,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,80.08,3632.99,No
CUST-06544,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.82,3780.14,No
CUST-06545,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.29,397.6,Yes
CUST-06546,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),79.95,3042.72,No
CUST-06547,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.76,831.44,No
CUST-06548,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,306.51,No
CUST-06549,Male,1,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.09,910.57,No
CUST-06550,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),81.64,503.22,No
CUST-06551,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.92,4807.14,No
CUST-06552,Female,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,100.59,1188.05,Yes
CUST-06553,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),79.97,452.4,No
CUST-06554,Male,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.42,410.86,No
CUST-06555,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.93,491.41,Yes
CUST-06556,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.9,397.13,Yes
CUST-06557,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1315.07,No
CUST-06558,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,85.77,855.58,Yes
CUST-06559,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,81.07,1031.09,No
CUST-06560,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,57.16,1528.24,No
CUST-06561,Male,0,No,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,49.44,311.55,No
CUST-06562,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.11,1782.37,No
CUST-06563,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,84.99,3319.85,No
CUST-06564,Female,0,No,Yes,29,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.4,1980.7,No
CUST-06565,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.71,854.84,No
CUST-06566,Male,0,No,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),45.26,1015.5,Yes
CUST-06567,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,51.95,904.05,No
CUST-06568,Male,0,No,No,35,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,55.31,1952.11,Yes
CUST-06569,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,73.84,2431.81,Yes
CUST-06570,Male,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,167.03,No
CUST-06571,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.49,713.34,No
CUST-06572,Female,0,No,No,24,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.62,2078.61,No
CUST-06573,Male,0,Yes,Yes,39,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),68.26,2644.99,No
CUST-06574,Female,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,87.32,2761.82,Yes
CUST-06575,Female,0,Yes,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.45,1027.18,No
CUST-06576,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.16,4315.74,No
CUST-06577,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,59.58,3082.0,No
CUST-06578,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,91.18,3700.47,No
CUST-06579,Female,1,No,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,57.36,2864.09,No
CUST-06580,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,77.61,1383.29,No
CUST-06581,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.63,911.28,No
CUST-06582,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.19,1143.93,No
CUST-06583,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),82.2,527.83,Yes
CUST-06584,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),45.16,2034.26,No
CUST-06585,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.82,725.43,No
CUST-06586,Male,0,No,Yes,64,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,51.46,3263.01,No
CUST-06587,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.66,1952.72,No
CUST-06588,Female,0,No,No,13,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),61.06,769.85,No
CUST-06589,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.37,426.32,Yes
CUST-06590,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.02,1115.36,No
CUST-06591,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,72.85,2163.9,No
CUST-06592,Male,0,No,Yes,50,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,40.77,2047.66,No
CUST-06593,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.64,737.13,No
CUST-06594,Male,0,No,No,9,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.73,623.78,No
CUST-06595,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.38,1576.35,No
CUST-06596,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,74.24,4167.16,No
CUST-06597,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,472.81,Yes
CUST-06598,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.12,2818.56,No
CUST-06599,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.3,2097.01,No
CUST-06600,Male,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,84.81,1933.69,Yes
CUST-06601,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,74.79,3799.7,No
CUST-06602,Female,1,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,72.04,3078.39,No
CUST-06603,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,62.64,4539.47,No
CUST-06604,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,327.34,No
CUST-06605,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,78.44,1096.55,No
CUST-06606,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.24,626.95,Yes
CUST-06607,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.17,1364.99,No
CUST-06608,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,425.48,No
CUST-06609,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.11,213.33,Yes
CUST-06610,Female,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.41,771.65,No
CUST-06611,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.39,2560.79,No
CUST-06612,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,85.34,2894.93,No
CUST-06613,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.35,559.09,Yes
CUST-06614,Male,0,No,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.93,343.01,No
CUST-06615,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),77.67,2055.31,No
CUST-06616,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,75.09,4053.93,No
CUST-06617,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.78,1872.25,No
CUST-06618,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.67,253.72,Yes
CUST-06619,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,72.86,1449.43,No
CUST-06620,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,73.35,1870.11,No
CUST-06621,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.18,6310.84,Yes
CUST-06622,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),88.9,259.16,No
CUST-06623,Male,0,No,No,44,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.15,3171.79,No
CUST-06624,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.01,154.98,No
CUST-06625,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),59.57,1033.03,No
CUST-06626,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.02,1544.48,Yes
CUST-06627,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.39,4156.24,No
CUST-06628,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,76.58,1143.89,No
CUST-06629,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.79,997.27,Yes
CUST-06630,Female,1,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,59.1,1312.7,No
CUST-06631,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.71,1122.39,No
CUST-06632,Male,0,No,Yes,64,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.84,5064.82,No
CUST-06633,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,71.82,2176.39,No
CUST-06634,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,723.88,No
CUST-06635,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,86.85,1903.58,No
CUST-06636,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.51,545.47,No
CUST-06637,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,65.47,3359.58,No
CUST-06638,Male,0,No,No,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),56.35,1409.52,No
CUST-06639,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,46.58,1684.11,Yes
CUST-06640,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,333.96,No
CUST-06641,Female,0,No,No,15,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.27,1323.76,Yes
CUST-06642,Male,1,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,50.39,1478.26,No
